845,845,1,17,
846,846,1,22,
847,847,1,11,
848,848,1,9,
849,849,1,10,
850,850,1,28,
851,851,1,36,
852,852,1,14,
853,853,1,38,
854,854,1,2,
855,855,1,16,
856,856,1,33,
857,857,1,5,
858,858,1,34,
859,859,1,3,
860,860,1,21,
861,861,1,14,
862,862,1,40,
863,863,1,20,
864,864,1,28,
865,865,1,0,
866,866,1,27,
867,867,1,35,
868,868,1,5,
869,869,1,12,
870,870,1,33,
871,871,1,5,
872,872,1,2,
873,873,1,21,
874,874,1,39,
875,875,1,21,
876,876,1,31,
877,877,1,15,
878,878,1,35,
879,879,1,30,
880,880,1,1,
881,881,1,29,
882,882,1,27,
883,883,1,3,
884,884,1,23,
885,885,1,40,
886,886,1,4,
887,887,1,21,
888,888,1,11,
889,889,1,33,
890,890,1,30,
891,891,1,4,
892,892,1,39,
893,893,1,0,
894,894,1,4,
895,895,1,4,
896,896,1,22,
897,897,1,19,
898,898,1,1,
899,899,1,35,
900,900,1,19,
901,901,1,10,
902,902,1,30,
903,903,1,11,
904,904,1,19,
905,905,1,34,
906,906,1,30,
907,907,1,7,
908,908,1,10,
909,909,1,2,
910,910,1,4,
911,911,1,7,
912,912,1,24,
913,913,1,14,
914,914,1,36,
915,915,1,16,
916,916,1,32,
917,917,1,2,
918,918,1,5,
919,919,1,23,
920,920,1,3,
921,921,1,11,
922,922,1,10,
923,923,1,25,
924,924,1,4,
925,925,1,3,
926,926,1,34,
927,927,1,5,
928,928,1,8,
929,929,1,0,
930,930,1,33,
931,931,1,38,
932,932,1,5,
933,933,1,22,
934,934,1,27,
935,935,1,1,
936,936,1,5,
937,937,1,5,
938,938,1,19,
939,939,1,21,
940,940,1,21,
941,941,1,27,
942,942,1,27,
943,943,1,9,
944,944,1,39,
945,945,1,18,
946,946,1,37,
947,947,1,26,
948,948,1,34,
949,949,1,26,
950,950,1,31,
951,951,1,23,
952,952,1,7,
953,953,1,15,
954,954,1,8,
955,955,1,15,
956,956,1,24,
957,957,1,13,
958,958,1,33,
959,959,1,11,
960,960,1,31,
961,961,1,32,
962,962,1,30,
963,963,1,28,
964,964,1,31,
965,965,1,27,
966,966,1,16,
967,967,1,37,
968,968,1,40,
969,969,1,26,
970,970,1,28,
971,971,1,14,
972,972,1,40,
973,973,1,29,
974,974,1,30,
975,975,1,0,
976,976,1,39,
977,977,1,16,
978,978,1,16,
979,979,1,11,
980,980,1,39,
981,981,1,26,
982,982,1,21,
983,983,1,10,
984,984,1,19,
985,985,1,16,
986,986,1,32,
987,987,1,14,
988,988,1,26,
989,989,1,34,
990,990,1,11,
991,991,1,38,
992,992,1,33,
993,993,1,24,
994,994,1,11,
995,995,1,2,
996,996,1,0,
997,997,1,25,
998,998,1,16,
999,999,1,11,
1000,1000,1,12,
1001,1001,1,37,
1002,1002,1,31,
1003,1003,1,2,
1004,1004,1,28,
1005,1005,1,40,
1006,1006,1,17,
1007,1007,1,40,
1008,1008,1,36,
1009,1009,1,18,
1010,1010,1,1,
1011,1011,1,33,
1012,1012,1,19,
1013,1013,1,10,
1014,1014,1,34,
1015,1015,1,14,
1016,1016,1,32,
1017,1017,1,26,
1018,1018,1,6,
1019,1019,1,13,
1020,1020,1,37,
1021,1021,1,20,
1022,1022,1,14,
1023,1023,1,7,
1024,1024,1,27,
1025,1025,1,16,
1026,1026,1,23,
1027,1027,1,0,
1028,1028,1,2,
1029,1029,1,18,
1030,1030,1,22,
1031,1031,1,12,
1032,1032,1,25,
1033,1033,1,12,
1034,1034,1,27,
1035,1035,1,1,
1036,1036,1,13,
1037,1037,1,19,
1038,1038,1,3,
1039,1039,1,6,
1040,1040,1,12,
1041,1041,1,14,
1042,1042,1,8,
1043,1043,1,13,
1044,1044,1,5,
1045,1045,1,4,
1046,1046,1,0,
1047,1047,1,21,
1048,1048,1,21,
1049,1049,1,4,
1050,1050,1,19,
1051,1051,1,28,
1052,1052,1,37,
1053,1053,1,37,
1054,1054,1,17,
1055,1055,1,20,
1056,1056,1,25,
1057,1057,1,25,
1058,1058,1,36,
1059,1059,1,33,
1060,1060,1,11,
1061,1061,1,4,
1062,1062,1,26,
1063,1063,1,30,
1064,1064,1,14,
1065,1065,1,16,
1066,1066,1,15,
1067,1067,1,15,
1068,1068,1,14,
1069,1069,1,25,
1070,1070,1,19,
1071,1071,1,11,
1072,1072,1,12,
1073,1073,1,29,
1074,1074,1,32,
1075,1075,1,11,
1076,1076,1,31,
1077,1077,1,5,
1078,1078,1,2,
1079,1079,1,34,
1080,1080,1,23,
1081,1081,1,26,
1082,1082,1,40,
1083,1083,1,13,
1084,1084,1,5,
1085,1085,1,23,
1086,1086,1,12,
1087,1087,1,0,
1088,1088,1,25,
1089,1089,1,36,
1090,1090,1,28,
1091,1091,1,37,
1092,1092,1,4,
1093,1093,1,34,
1094,1094,1,29,
1095,1095,1,39,
1096,1096,1,37,
1097,1097,1,17,
1098,1098,1,11,
1099,1099,1,22,
1100,1100,1,8,
1101,1101,1,19,
1102,1102,1,19,
1103,1103,1,10,
1104,1104,1,20,
1105,1105,1,1,
1106,1106,1,26,
1107,1107,1,39,
1108,1108,1,14,
1109,1109,1,37,
1110,1110,1,26,
1111,1111,1,37,
1112,1112,1,37,
1113,1113,1,12,
1114,1114,1,30,
1115,1115,1,9,
1116,1116,1,19,
1117,1117,1,17,
1118,1118,1,13,
1119,1119,1,32,
1120,1120,1,13,
1121,1121,1,20,
1122,1122,1,36,
1123,1123,1,7,
1124,1124,1,15,
1125,1125,1,15,
1126,1126,1,10,
1127,1127,1,30,
1128,1128,1,33,
1129,1129,1,12,
1130,1130,1,33,
1131,1131,1,26,
1132,1132,1,25,
1133,1133,1,20,
1134,1134,1,6,
1135,1135,1,17,
1136,1136,1,8,
1137,1137,1,37,
1138,1138,1,10,
1139,1139,1,13,
1140,1140,1,18,
1141,1141,1,12,
1142,1142,1,10,
1143,1143,1,25,
1144,1144,1,21,
1145,1145,1,11,
1146,1146,1,0,
1147,1147,1,38,
1148,1148,1,12,
1149,1149,1,30,
1150,1150,1,39,
1151,1151,1,14,
1152,1152,1,33,
1153,1153,1,25,
1154,1154,1,1,
1155,1155,1,22,
1156,1156,1,38,
1157,1157,1,6,
1158,1158,1,12,
1159,1159,1,9,
1160,1160,1,3,
1161,1161,1,23,
1162,1162,1,38,
1163,1163,1,25,
1164,1164,1,6,
1165,1165,1,27,
1166,1166,1,36,
1167,1167,1,31,
1168,1168,1,9,
1169,1169,1,35,
1170,1170,1,29,
1171,1171,1,0,
1172,1172,1,14,
1173,1173,1,23,
1174,1174,1,30,
1175,1175,1,3,
1176,1176,1,20,
1177,1177,1,24,
1178,1178,1,6,
1179,1179,1,8,
1180,1180,1,25,
1181,1181,1,22,
1182,1182,1,12,
1183,1183,1,35,
1184,1184,1,30,
1185,1185,1,16,
1186,1186,1,12,
1187,1187,1,10,
1188,1188,1,31,
1189,1189,1,18,
1190,1190,1,15,
1191,1191,1,24,
1192,1192,1,38,
1193,1193,1,31,
1194,1194,1,2,
1195,1195,1,23,
1196,1196,1,4,
1197,1197,1,35,
1198,1198,1,34,
1199,1199,1,24,
1200,1200,1,18,
1201,1201,1,9,
1202,1202,1,21,
1203,1203,1,9,
1204,1204,1,10,
1205,1205,1,30,
1206,1206,1,14,
1207,1207,1,18,
1208,1208,1,6,
1209,1209,1,37,
1210,1210,1,21,
1211,1211,1,25,
1212,1212,1,21,
1213,1213,1,16,
1214,1214,1,18,
1215,1215,1,16,
1216,1216,1,30,
1217,1217,1,37,
1218,1218,1,31,
1219,1219,1,19,
1220,1220,1,18,
1221,1221,1,3,
1222,1222,1,18,
1223,1223,1,37,
1224,1224,1,32,
1225,1225,1,18,
1226,1226,1,20,
1227,1227,1,35,
1228,1228,1,21,
1229,1229,1,27,
1230,1230,1,16,
1231,1231,1,34,
1232,1232,1,36,
1233,1233,1,14,
1234,1234,1,10,
1235,1235,1,14,
1236,1236,1,15,
1237,1237,1,22,
1238,1238,1,7,
1239,1239,1,39,
1240,1240,1,9,
1241,1241,1,30,
1242,1242,1,10,
1243,1243,1,17,
1244,1244,1,32,
1245,1245,1,28,
1246,1246,1,26,
1247,1247,1,28,
1248,1248,1,38,
1249,1249,1,10,
1250,1250,1,20,
1251,1251,1,7,
1252,1252,1,30,
1253,1253,1,30,
1254,1254,1,15,
1255,1255,1,5,
1256,1256,1,18,
1257,1257,1,10,
1258,1258,1,9,
1259,1259,1,34,
1260,1260,1,2,
1261,1261,1,5,
1262,1262,1,2,
1263,1263,1,22,
1264,1264,1,18,
1265,1265,1,17,
1266,1266,1,3,
1267,1267,1,10,
1268,1268,1,29,
1269,1269,1,32,
1270,1270,1,16,
1271,1271,1,0,
1272,1272,1,1,
1273,1273,1,21,
1274,1274,1,37,
1275,1275,1,15,
1276,1276,1,3,
1277,1277,1,25,
1278,1278,1,25,
1279,1279,1,27,
1280,1280,1,9,
1281,1281,1,39,
1282,1282,1,39,
1283,1283,1,13,
1284,1284,1,14,
1285,1285,1,18,
1286,1286,1,15,
1287,1287,1,25,
1288,1288,1,19,
1289,1289,1,24,
1290,1290,1,10,
1291,1291,1,17,
1292,1292,1,32,
1293,1293,1,7,
1294,1294,1,16,
1295,1295,1,27,
1296,1296,1,37,
1297,1297,1,3,
1298,1298,1,12,
1299,1299,1,40,
1300,1300,1,6,
1301,1301,1,1,
1302,1302,1,8,
1303,1303,1,36,
1304,1304,1,25,
1305,1305,1,12,
1306,1306,1,14,
1307,1307,1,34,
1308,1308,1,38,
1309,1309,1,15,
1310,1310,1,34,
1311,1311,1,32,
1312,1312,1,0,
1313,1313,1,13,
1314,1314,1,36,
1315,1315,1,11,
1316,1316,1,34,
1317,1317,1,23,
1318,1318,1,7,
1319,1319,1,0,
1320,1320,1,19,
1321,1321,1,5,
1322,1322,1,31,
1323,1323,1,7,
1324,1324,1,12,
1325,1325,1,33,
1326,1326,1,39,
1327,1327,1,16,
1328,1328,1,0,
1329,1329,1,0,
1330,1330,1,21,
1331,1331,1,29,
1332,1332,1,24,
1333,1333,1,6,
1334,1334,1,12,
1335,1335,1,3,
1336,1336,1,20,
1337,1337,1,12,
1338,1338,1,2,
1339,1339,1,36,
1340,1340,1,22,
1341,1341,1,39,
1342,1342,1,19,
1343,1343,1,40,
1344,1344,1,10,
1345,1345,1,15,
1346,1346,1,10,
1347,1347,1,1,
1348,1348,1,13,
1349,1349,1,31,
1350,1350,1,18,
1351,1351,1,10,
1352,1352,1,4,
1353,1353,1,30,
1354,1354,1,7,
1355,1355,1,6,
1356,1356,1,1,
1357,1357,1,27,
1358,1358,1,28,
1359,1359,1,16,
1360,1360,1,15,
1361,1361,1,19,
1362,1362,1,8,
1363,1363,1,13,
1364,1364,1,9,
1365,1365,1,6,
1366,1366,1,11,
1367,1367,1,15,
1368,1368,1,27,
1369,1369,1,12,
1370,1370,1,7,
1371,1371,1,37,
1372,1372,1,11,
1373,1373,1,17,
1374,1374,1,20,
1375,1375,1,2,
1376,1376,1,3,
1377,1377,1,21,
1378,1378,1,32,
1379,1379,1,30,
1380,1380,1,9,
1381,1381,1,35,
1382,1382,1,4,
1383,1383,1,21,
1384,1384,1,18,
1385,1385,1,22,
1386,1386,1,27,
1387,1387,1,1,
1388,1388,1,23,
1389,1389,1,10,
1390,1390,1,25,
1391,1391,1,22,
1392,1392,1,32,
1393,1393,1,14,
1394,1394,1,21,
1395,1395,1,5,
1396,1396,1,17,
1397,1397,1,23,
1398,1398,1,12,
1399,1399,1,11,
1400,1400,1,24,
1401,1401,1,6,
1402,1402,1,4,
1403,1403,1,32,
1404,1404,1,28,
1405,1405,1,9,
1406,1406,1,2,
1407,1407,1,21,
1408,1408,1,18,
1409,1409,1,37,
1410,1410,1,2,
1411,1411,1,17,
1412,1412,1,39,
1413,1413,1,23,
1414,1414,1,23,
1415,1415,1,13,
1416,1416,1,25,
1417,1417,1,16,
1418,1418,1,14,
1419,1419,1,20,
1420,1420,1,28,
1421,1421,1,5,
1422,1422,1,27,
1423,1423,1,19,
1424,1424,1,31,
1425,1425,1,2,
1426,1426,1,33,
1427,1427,1,18,
1428,1428,1,21,
1429,1429,1,29,
1430,1430,1,20,
1431,1431,1,21,
1432,1432,1,22,
1433,1433,1,27,
1434,1434,1,0,
1435,1435,1,39,
1436,1436,1,27,
1437,1437,1,37,
1438,1438,1,34,
1439,1439,1,5,
1440,1440,1,2,
1441,1441,1,24,
1442,1442,1,36,
1443,1443,1,21,
1444,1444,1,13,
1445,1445,1,21,
1446,1446,1,3,
1447,1447,1,40,
1448,1448,1,25,
1449,1449,1,2,
1450,1450,1,8,
1451,1451,1,3,
1452,1452,1,15,
1453,1453,1,6,
1454,1454,1,20,
